MSFT (Microsoft Corporation),204.01,-4.03
Jul 16 2020 @ 13:53 ET,Bid,204.03,Ask,204.04,Size,1x3,Vol,10527616
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
03/18/2022,MSFT220318C00110000,81.75,0,95.95,98,0,0.4439,0.8982,0.0014,3,110.000,MSFT220318P00110000,4.15,0,3.9,5.5,0,0.4065,-0.0772,0.0013,25
03/18/2022,MSFT220318C00115000,101.51,0,91.65,93.75,0,0.4291,0.8894,0.0015,25,115.000,MSFT220318P00115000,4.55,0,4.6,6.25,0,0.4003,-0.0881,0.0015,27
03/18/2022,MSFT220318C00120000,79.97,0,87.4,89.55,0,0.4162,0.8795,0.0017,6,120.000,MSFT220318P00120000,10.72,0,5.65,6.45,0,0.3905,-0.0986,0.0017,6
03/18/2022,MSFT220318C00125000,62.28,0,83.2,85.1,0,0.4026,0.8681,0.0018,8,125.000,MSFT220318P00125000,7.15,0,6.15,8.25,0,0.3905,-0.1134,0.0019,41
03/18/2022,MSFT220318C00130000,88.65,0,78.1,81,0,0.3815,0.8606,0.002,19,130.000,MSFT220318P00130000,8.55,0,7.5,10.4,0,0.399,-0.1317,0.002,200
03/18/2022,MSFT220318C00135000,70.7,0,75.15,77.25,0,0.3855,0.8428,0.0022,23,135.000,MSFT220318P00135000,7.76,0,8.15,10.2,0,0.3786,-0.1414,0.0022,47
03/18/2022,MSFT220318C00140000,66.85,0,71.75,75,0,0.3954,0.8228,0.0024,58,140.000,MSFT220318P00140000,10.58,0,9.8,11.55,0,0.3791,-0.1588,0.0024,171
03/18/2022,MSFT220318C00145000,73.4,0,67.9,71.2,0,0.3886,0.8061,0.0025,16,145.000,MSFT220318P00145000,10.9,0,10.5,12.55,0,0.3684,-0.173,0.0026,95
03/18/2022,MSFT220318C00150000,70.66,0,64.3,66.2,0,0.3717,0.7934,0.0028,53,150.000,MSFT220318P00150000,12.45,0,12.45,14.1,0,0.369,-0.1923,0.0028,71
03/18/2022,MSFT220318C00155000,66.95,0,59.3,63.2,0,0.3602,0.7772,0.003,37,155.000,MSFT220318P00155000,17.3,0,13.8,15.55,0,0.3635,-0.2102,0.003,261
03/18/2022,MSFT220318C00160000,65.24,0,57.6,60.25,0,0.3699,0.7551,0.0031,98,160.000,MSFT220318P00160000,13.68,0,15.45,16.25,0,0.354,-0.228,0.0032,30
03/18/2022,MSFT220318C00165000,60.05,0,54.25,55.55,0,0.3566,0.7374,0.0034,105,165.000,MSFT220318P00165000,15.12,0,17.3,17.9,0,0.351,-0.248,0.0034,182
03/18/2022,MSFT220318C00170000,55.05,0,51.1,52.6,0,0.3548,0.7157,0.0035,357,170.000,MSFT220318P00170000,16.3,0,19.05,19.6,0,0.3462,-0.2685,0.0036,19
03/18/2022,MSFT220318C00175000,57,0,47.85,49.3,0,0.3477,0.6964,0.0037,120,175.000,MSFT220318P00175000,19.82,0,20.85,21.45,0,0.3417,-0.2895,0.0038,22
03/18/2022,MSFT220318C00180000,53.35,0,44.8,48.2,0,0.3539,0.6744,0.0038,160,180.000,MSFT220318P00180000,20.2,0,22.9,23.55,0,0.3385,-0.3116,0.0039,60
03/18/2022,MSFT220318C00185000,50.25,0,42.4,43.45,0,0.343,0.6517,0.004,63,185.000,MSFT220318P00185000,23.75,0,25.15,25.75,0,0.3359,-0.3339,0.0041,58
03/18/2022,MSFT220318C00190000,41.16,0,39.7,40.7,0,0.3388,0.6305,0.0041,95,190.000,MSFT220318P00190000,28.72,0,27,29,0,0.3355,-0.3563,0.0042,14
03/18/2022,MSFT220318C00195000,37.65,-1.95,36.95,38.1,1,0.3349,0.6077,0.0043,47,195.000,MSFT220318P00195000,30.75,0,29.55,32.1,0,0.3367,-0.3785,0.0042,6
03/18/2022,MSFT220318C00200000,35,-2.175,34.5,35.75,2,0.3326,0.5851,0.0044,225,200.000,MSFT220318P00200000,30.6,0,32.25,34.5,0,0.3339,-0.4012,0.0043,45
03/18/2022,MSFT220318C00210000,31.1,-1.325,29.95,31.95,23,0.3312,0.5406,0.0045,147,210.000,MSFT220318P00210000,37.8,1.55,37.25,39.6,4,0.3249,-0.4482,0.0046,192
03/18/2022,MSFT220318C00220000,26.1,-1.95,26.3,28,2,0.3292,0.4969,0.0045,66,220.000,MSFT220318P00220000,39.38,0,43.4,45.25,0,0.3201,-0.4942,0.0047,42
03/18/2022,MSFT220318C00230000,24.7,0,22.5,24.4,0,0.3244,0.4529,0.0046,392,230.000,MSFT220318P00230000,49.2,0,49.05,51.65,0,0.3127,-0.5411,0.0047,0
03/18/2022,MSFT220318C00240000,19.82,-1.28,19.4,20.8,2,0.3194,0.4097,0.0046,150,240.000,MSFT220318P00240000,63.6,0,55.95,57.95,0,0.307,-0.5865,0.0047,3
03/18/2022,MSFT220318C00250000,16.9,-1.175,16.9,18.55,5,0.3206,0.3732,0.0044,1832,250.000,MSFT220318P00250000,57,0,62.95,65.85,0,0.3064,-0.6257,0.0046,5
03/18/2022,MSFT220318C00260000,15.6,0,13.8,16.05,0,0.3143,0.3324,0.0043,286,260.000,MSFT220318P00260000,79.45,0,70.4,73.7,0,0.3045,-0.6636,0.0044,3
03/18/2022,MSFT220318C00270000,11.9,-1.125,12.1,14.1,1,0.3154,0.3006,0.0042,880,270.000,MSFT220318P00270000,83.4,0,78.2,81.4,0,0.3005,-0.7012,0.0043,3
03/18/2022,MSFT220318C00280000,10.52,-0.755,10.35,10.95,1,0.3064,0.261,0.004,344,280.000,MSFT220318P00280000,92.94,0,86.45,88.15,0,0.29,-0.7437,0.0041,2
06/17/2022,MSFT220617C00080000,118.65,0,123.15,126.1,0,0.5968,0.929,0.0007,24,80.000,MSFT220617P00080000,1.96,0.115,1.6,2.33,80,0.4349,-0.0322,0.0006,456
06/17/2022,MSFT220617C00085000,104.29,0,118.65,121.2,0,0.5516,0.9267,0.0008,3,85.000,MSFT220617P00085000,2.08,0,1.74,3,0,0.4273,-0.0385,0.0007,304
06/17/2022,MSFT220617C00090000,78.12,0,114,116.5,0,0.5126,0.9241,0.0009,5,90.000,MSFT220617P00090000,2.87,0,2.14,4.4,0,0.436,-0.0495,0.0008,396
06/17/2022,MSFT220617C00095000,116,0,108.55,112.2,0,0.4714,0.9226,0.001,14,95.000,MSFT220617P00095000,2.46,0,3,3.65,0,0.4128,-0.0532,0.0009,23
06/17/2022,MSFT220617C00100000,105.02,0,104.9,107.6,0,0.457,0.9152,0.0011,112,100.000,MSFT220617P00100000,3.44,0,3.45,4.25,0,0.4049,-0.0613,0.0011,753
06/17/2022,MSFT220617C00105000,102.75,-2.1,100.8,102.75,1,0.4342,0.9096,0.0012,13,105.000,MSFT220617P00105000,6.44,0,3.75,5.65,0,0.4043,-0.0723,0.0012,357
06/17/2022,MSFT220617C00110000,99.75,0,96.55,98.25,0,0.4159,0.9027,0.0014,92,110.000,MSFT220617P00110000,6.67,0,4.55,6.3,0,0.3983,-0.0826,0.0013,409
06/17/2022,MSFT220617C00115000,103.43,0,92.5,94.1,0,0.4055,0.8928,0.0015,90,115.000,MSFT220617P00115000,6.57,0,5.25,7.15,0,0.392,-0.0935,0.0015,405
06/17/2022,MSFT220617C00120000,81.89,0,86.85,90.05,0,0.3793,0.8877,0.0017,29,120.000,MSFT220617P00120000,6.5,0,6.05,8.3,0,0.3886,-0.106,0.0017,321
06/17/2022,MSFT220617C00125000,70.2,0,84.15,87.3,0,0.3964,0.8675,0.0018,26,125.000,MSFT220617P00125000,7.2,0,6.5,9.25,0,0.3785,-0.1172,0.0018,167
06/17/2022,MSFT220617C00130000,86.31,0,80.1,83.5,0,0.3879,0.855,0.002,191,130.000,MSFT220617P00130000,8.7,0,8.15,10.2,0,0.378,-0.1324,0.002,532
06/17/2022,MSFT220617C00135000,85.35,0,76.6,78.1,0,0.3712,0.8444,0.0022,109,135.000,MSFT220617P00135000,8.79,0,9.85,10.6,0,0.3718,-0.1464,0.0022,61
06/17/2022,MSFT220617C00140000,71.85,-4.625,72.95,74.45,20,0.3671,0.8289,0.0024,127,140.000,MSFT220617P00140000,10.05,0,11.15,11.9,0,0.3683,-0.162,0.0023,111
06/17/2022,MSFT220617C00145000,74.75,0,69.2,70.75,0,0.3607,0.8134,0.0025,159,145.000,MSFT220617P00145000,12.42,0,12.45,13.3,0,0.3642,-0.1782,0.0025,412
06/17/2022,MSFT220617C00150000,66.55,-2.625,65.9,69,3,0.3694,0.7931,0.0027,401,150.000,MSFT220617P00150000,13.77,0,13.9,15.45,0,0.3647,-0.1963,0.0027,1017
06/17/2022,MSFT220617C00155000,69.2,0,62.35,65.15,0,0.361,0.7767,0.0028,294,155.000,MSFT220617P00155000,13.23,0,15.5,16.35,0,0.357,-0.2129,0.0029,256
06/17/2022,MSFT220617C00160000,59.5,-2.825,58.8,62,1,0.3564,0.7589,0.003,241,160.000,MSFT220617P00160000,17.41,0.71,17,17.95,3,0.352,-0.2309,0.003,535
06/17/2022,MSFT220617C00165000,65.7,0,55.8,58.9,0,0.3545,0.7397,0.0032,308,165.000,MSFT220617P00165000,19.25,0,19,19.7,0,0.3497,-0.2501,0.0032,319
06/17/2022,MSFT220617C00170000,53.6,-2.375,52.85,54.2,5,0.343,0.7214,0.0034,227,170.000,MSFT220617P00170000,18.47,0,20.9,21.5,0,0.346,-0.2695,0.0034,420
06/17/2022,MSFT220617C00175000,50.15,-2.625,49.7,51.25,2,0.339,0.7014,0.0035,1429,175.000,MSFT220617P00175000,21.1,0,22.85,23.55,0,0.3429,-0.2896,0.0035,128
06/17/2022,MSFT220617C00180000,49.4,0,47.1,50.35,0,0.3477,0.6804,0.0036,345,180.000,MSFT220617P00180000,25.3,1.125,24.8,25.65,510,0.339,-0.31,0.0037,257
06/17/2022,MSFT220617C00185000,47,0,44.55,45.6,0,0.3357,0.6597,0.0038,106,185.000,MSFT220617P00185000,23.65,0,27.2,28,0,0.3375,-0.3309,0.0038,261
06/17/2022,MSFT220617C00190000,41.58,-2.995,41.75,43,4,0.3324,0.6384,0.0039,165,190.000,MSFT220617P00190000,28.6,0,29.45,31.75,0,0.3412,-0.3512,0.0038,90
06/17/2022,MSFT220617C00195000,44,0,39.2,40.5,0,0.33,0.6169,0.004,105,195.000,MSFT220617P00195000,32.19,1.265,31.7,32.9,4,0.3313,-0.3733,0.004,434
06/17/2022,MSFT220617C00200000,37.58,-1.87,37.05,37.95,16,0.328,0.5956,0.0041,515,200.000,MSFT220617P00200000,34.93,1.38,34.35,35.3,10,0.3284,-0.395,0.0041,569
06/17/2022,MSFT220617C00210000,32.8,-1.925,32.8,33.55,14,0.3251,0.5529,0.0043,821,210.000,MSFT220617P00210000,37.85,0,39.45,40.8,0,0.3224,-0.4386,0.0043,927
06/17/2022,MSFT220617C00220000,31.05,0,28,29.5,0,0.3178,0.5087,0.0044,1300,220.000,MSFT220617P00220000,41.4,0,45.05,47.55,0,0.3207,-0.4804,0.0044,241
06/17/2022,MSFT220617C00230000,26.5,0,24.7,25.9,0,0.3158,0.4676,0.0044,771,230.000,MSFT220617P00230000,52.15,0,51.35,54.75,0,0.3206,-0.52,0.0044,418
06/17/2022,MSFT220617C00240000,22.06,-1.265,21.05,22.65,10,0.3106,0.4257,0.0044,695,240.000,MSFT220617P00240000,52.25,0,58.05,61.25,0,0.3161,-0.561,0.0044,74
06/17/2022,MSFT220617C00250000,19.13,-1.17,18.75,19.8,11,0.3105,0.389,0.0043,1126,250.000,MSFT220617P00250000,59.87,0,65.3,68.15,0,0.3132,-0.5994,0.0043,87
06/17/2022,MSFT220617C00260000,19,0,16.2,17.25,0,0.3079,0.3521,0.0042,165,260.000,MSFT220617P00260000,68.85,0,72.5,75.6,0,0.3097,-0.6366,0.0042,50
06/17/2022,MSFT220617C00270000,14.55,-0.775,14.1,15,7,0.3061,0.3183,0.0041,1533,270.000,MSFT220617P00270000,76.5,0,80.05,83,0,0.3047,-0.6737,0.0041,66
06/17/2022,MSFT220617C00280000,12.4,-1.05,11.95,12.8,12,0.3017,0.2838,0.004,707,280.000,MSFT220617P00280000,80.95,0,88.15,91.2,0,0.304,-0.7043,0.0039,42
09/16/2022,MSFT220916C00080000,131,0,123.1,126.4,0,0.5652,0.9284,0.0007,222,80.000,MSFT220916P00080000,2.22,0.32,1.86,2.5,80,0.4187,-0.0343,0.0006,3801
09/16/2022,MSFT220916C00085000,123.01,0,118.7,121.6,0,0.5255,0.9255,0.0008,24,85.000,MSFT220916P00085000,2.43,0,1.9,3.2,0,0.4092,-0.0402,0.0007,434
09/16/2022,MSFT220916C00090000,124.5,0,114.15,117,0,0.4913,0.9222,0.0009,127,90.000,MSFT220916P00090000,3.67,0,2.24,4.4,0,0.412,-0.0499,0.0008,788
09/16/2022,MSFT220916C00095000,121.62,0,109.6,112.7,0,0.4651,0.9174,0.001,17,95.000,MSFT220916P00095000,4.27,0,3.4,4.25,0,0.4035,-0.0573,0.0009,70
09/16/2022,MSFT220916C00100000,105,-4.45,105.45,107.7,1,0.4375,0.9132,0.0011,743,100.000,MSFT220916P00100000,4.25,0,3.8,5.55,0,0.4029,-0.0678,0.0011,603
09/16/2022,MSFT220916C00105000,108.75,0,101.15,103.7,0,0.4238,0.9053,0.0012,29,105.000,MSFT220916P00105000,4.35,0,3.95,6.35,0,0.3912,-0.0757,0.0012,18
09/16/2022,MSFT220916C00110000,97.2,-3.75,96.85,99.25,1,0.405,0.8985,0.0014,93,110.000,MSFT220916P00110000,5,0,4.8,7.2,0,0.3874,-0.0865,0.0014,86
09/16/2022,MSFT220916C00115000,95,0,92.5,95.2,0,0.3927,0.8892,0.0015,51,115.000,MSFT220916P00115000,5.58,0,5.45,8.25,0,0.3818,-0.0977,0.0015,20
09/16/2022,MSFT220916C00120000,89.41,-3.49,89,91,2,0.3865,0.8776,0.0016,359,120.000,MSFT220916P00120000,7.6,0,6.5,9.2,0,0.3779,-0.1101,0.0017,273
09/16/2022,MSFT220916C00125000,85,-4,85.1,87.15,3,0.3794,0.8655,0.0018,195,125.000,MSFT220916P00125000,7.75,0,7.45,10.35,0,0.3735,-0.123,0.0018,115
09/16/2022,MSFT220916C00130000,83.5,-1.65,79.75,84.45,11,0.3697,0.8535,0.002,360,130.000,MSFT220916P00130000,9.4,0,8.65,10.5,0,0.3621,-0.1344,0.002,618
09/16/2022,MSFT220916C00135000,81,0,76.2,80.5,0,0.364,0.8396,0.0021,675,135.000,MSFT220916P00135000,10.75,0,10.95,12.8,0,0.3736,-0.1538,0.0021,87
09/16/2022,MSFT220916C00140000,74.09,-3.66,72.5,76.95,2,0.3595,0.8245,0.0023,875,140.000,MSFT220916P00140000,12.3,0,12.3,14,0,0.3685,-0.1685,0.0023,353
09/16/2022,MSFT220916C00145000,71,-3.25,70.4,73.55,2,0.3648,0.8062,0.0024,512,145.000,MSFT220916P00145000,13.12,0,13.75,16.4,0,0.3707,-0.1857,0.0024,653
09/16/2022,MSFT220916C00150000,67,-3.8,66,70.4,9,0.3568,0.7908,0.0026,1192,150.000,MSFT220916P00150000,15.2,0,14.3,16.45,0,0.3518,-0.1984,0.0026,431
09/16/2022,MSFT220916C00155000,64.04,-3.21,62.1,66.7,2,0.3473,0.775,0.0028,1130,155.000,MSFT220916P00155000,16.85,0,15.05,18.05,0,0.3433,-0.2144,0.0028,1027
09/16/2022,MSFT220916C00160000,61.1,-3.025,59.15,63.5,14,0.3457,0.7568,0.0029,1204,160.000,MSFT220916P00160000,18.51,0,18.75,19.7,0,0.3505,-0.2345,0.0029,205
09/16/2022,MSFT220916C00165000,57.2,-3.725,57.45,60.35,1,0.3501,0.7373,0.003,936,165.000,MSFT220916P00165000,21.5,1.25,20.6,23,2,0.3549,-0.2537,0.003,112
09/16/2022,MSFT220916C00170000,54.35,-3.6,54.45,57.35,14,0.3469,0.7188,0.0032,770,170.000,MSFT220916P00170000,23,0.875,22.5,23.6,5,0.3445,-0.2713,0.0032,207
09/16/2022,MSFT220916C00175000,52.5,-2.475,50.9,54.8,2,0.3424,0.7,0.0033,1272,175.000,MSFT220916P00175000,24.24,0,23.85,26.8,0,0.3437,-0.2905,0.0033,86
09/16/2022,MSFT220916C00180000,48.76,-3.165,48.85,52.2,10,0.3441,0.6807,0.0034,1172,180.000,MSFT220916P00180000,27.71,1.585,26.5,28,14,0.3385,-0.3098,0.0034,256
09/16/2022,MSFT220916C00185000,47,-2.25,46.3,49.35,3,0.3412,0.6613,0.0035,2822,185.000,MSFT220916P00185000,28.85,0,28.95,30.95,0,0.3397,-0.3292,0.0035,126
09/16/2022,MSFT220916C00190000,43.75,-3.1,43.85,45.9,5,0.3353,0.6412,0.0037,792,190.000,MSFT220916P00190000,31,0,31.55,32.75,0,0.3354,-0.3491,0.0036,123
09/16/2022,MSFT220916C00195000,41.5,-2.725,41.6,43,7,0.3319,0.6211,0.0038,313,195.000,MSFT220916P00195000,34.35,1.125,34.1,35.8,2,0.3356,-0.3687,0.0037,78
09/16/2022,MSFT220916C00200000,40.35,-1.55,40,41.05,76,0.335,0.6023,0.0038,2327,200.000,MSFT220916P00200000,37.25,1.45,36.85,38.45,12,0.3341,-0.3884,0.0038,369
09/16/2022,MSFT220916C00210000,35.7,-1.6,35.35,36.9,15,0.3308,0.5627,0.0039,920,210.000,MSFT220916P00210000,43.07,1.845,42.1,44.6,9,0.3313,-0.4275,0.0039,205
09/16/2022,MSFT220916C00220000,31.6,-1.45,31.35,32.85,50,0.3271,0.5234,0.004,1250,220.000,MSFT220916P00220000,49.46,2.635,47.8,51,2,0.3284,-0.4663,0.004,229
09/16/2022,MSFT220916C00230000,27.9,-1.8,27.6,29.2,35,0.3231,0.4846,0.0041,495,230.000,MSFT220916P00230000,50.55,0,53.95,57.2,0,0.3235,-0.5057,0.0041,10
09/16/2022,MSFT220916C00240000,25.2,-0.625,24.65,26.05,27,0.3219,0.4485,0.0041,1825,240.000,MSFT220916P00240000,60,0,60.55,63.95,0,0.3211,-0.5419,0.0041,6
09/16/2022,MSFT220916C00250000,21.74,-1.16,21.95,23.15,70,0.3204,0.4136,0.004,946,250.000,MSFT220916P00250000,67.4,0,67.5,70.9,0,0.3169,-0.5796,0.0041,42
09/16/2022,MSFT220916C00260000,19.15,-0.95,18.75,20.45,2,0.3151,0.377,0.004,584,260.000,MSFT220916P00260000,73.65,0,74.7,78.2,0,0.3135,-0.6149,0.004,1
09/16/2022,MSFT220916C00270000,16.7,-1,16.45,17.8,1,0.3116,0.3433,0.0039,2954,270.000,MSFT220916P00270000,81.35,0,82.45,85.75,0,0.3113,-0.6474,0.0039,23
09/16/2022,MSFT220916C00280000,14.87,-0.58,14.5,15.3,4,0.3081,0.3111,0.0038,1386,280.000,MSFT220916P00280000,87.15,0,90.25,93.6,0,0.3086,-0.6788,0.0038,25
09/16/2022,MSFT220916C00290000,12.75,-0.975,12.45,15.3,13,0.3141,0.2911,0.0036,2821,290.000,MSFT220916P00290000,0,0,98.4,100.25,0,0.2996,-0.7155,0.0037,0
09/16/2022,MSFT220916C00300000,11.45,-0.6,11.15,12.5,35,0.3083,0.26,0.0035,1058,300.000,MSFT220916P00300000,103.9,0,106.8,108.5,0,0.2973,-0.7432,0.0035,5
09/16/2022,MSFT220916C00310000,10.1,-0.75,10.1,10.6,4,0.3064,0.2351,0.0033,526,310.000,MSFT220916P00310000,0,0,115.2,117.2,0,0.2952,-0.7686,0.0033,0
09/16/2022,MSFT220916C00320000,8.8,-0.8,8.75,9.7,79,0.3067,0.2144,0.0032,1361,320.000,MSFT220916P00320000,117.45,0,123,126.25,0,0.2896,-0.7965,0.0031,1
